Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
IDA & IBRD total,IBT,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,6615340000000.00,6224270000000.00,7639050000000.00,9152900000000.00,9622300000000.00,9979140000000.00,10209700000000.00,9381570000000.00,9227680000000.00,10235300000000.00,11133000000000.00,11262400000000.00,
IDA total,IDA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,325066000000.00,295996000000.00,358417000000.00,431740000000.00,453316000000.00,493954000000.00,530508000000.00,480593000000.00,470019000000.00,507517000000.00,567775000000.00,610640000000.00,
IDA blend,IDB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,159361000000.00,132159000000.00,169681000000.00,208993000000.00,225508000000.00,235847000000.00,250971000000.00,208137000000.00,183062000000.00,194614000000.00,220398000000.00,242390000000.00,
Indonesia,IDN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,245220000000.00,257121000000.00,322998000000.00,392133000000.00,400134000000.00,389061000000.00,373504000000.00,344754000000.00,366306000000.00,399942000000.00,414092000000.00,435911000000.00,
IDA only,IDX,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,165619000000.00,165017000000.00,189303000000.00,222968000000.00,227426000000.00,258687000000.00,280393000000.00,275150000000.00,292010000000.00,318720000000.00,353555000000.00,373482000000.00,
Isle of Man,IMN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,691443014.70,602272939.70,618581582.20,666172087.80,617875197.50,630909801.50,636560803.00,616899923.60,541367809.90,518719433.70,,,
India,IND,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,373297000000.00,417614000000.00,514834000000.00,549863000000.00,537299000000.00,527400000000.00,563949000000.00,575276000000.00,610852000000.00,702418000000.00,708892000000.00,715364000000.00,
Not classified,INX,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,,,,,,,,
Ireland,IRL,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,70985882672.00,60205311753.00,51647122462.00,58329849528.00,55130977850.00,58164954044.00,64000904368.00,111256000000.00,111089000000.00,120014000000.00,140811000000.00,136755000000.00,
"Iran, Islamic Rep.",IRN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,196556000000.00,179453000000.00,215215000000.00,278314000000.00,259561000000.00,197378000000.00,171443000000.00,126917000000.00,141530000000.00,155471000000.00,,,
Iraq,IRQ,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,82638715587.00,58052246752.00,77283320940.00,116183000000.00,132058000000.00,135373000000.00,132668000000.00,74478831367.00,77996023311.00,99691255436.00,125792000000.00,130624000000.00,
Iceland,ISL,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,4112891972.00,2582930681.00,2993703759.00,3369960151.00,3091674716.00,3358792807.00,3664121569.00,3497895067.00,4043786132.00,4769323116.00,5057697137.00,4689476743.00,
Israel,ISR,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,47088793283.00,43265855276.00,49276332123.00,54142651766.00,53727236257.00,60347779742.00,63028561163.00,60479412401.00,61453342250.00,68540205673.00,71952975072.00,,
Italy,ITA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,566163000000.00,479549000000.00,466619000000.00,498501000000.00,445488000000.00,453369000000.00,449066000000.00,382902000000.00,398006000000.00,417871000000.00,446485000000.00,428666000000.00,
